X0             Y0             Theta          X              Y              
85.0000        85.0000        2.1699         81.5978        89.9830        
85.0000        85.0000        2.2175         81.2382        89.9822        
85.0000        85.0000        2.2652         80.8520        89.9813        
85.0000        85.0000        2.3128         80.4341        89.9801        
85.0000        85.0000        2.3605         79.9808        89.9782        
85.0000        85.0000        2.4081         79.9772        89.5271        
85.0000        85.0000        2.4556         79.9765        89.1122        
85.0000        85.0000        2.5032         79.9757        88.7284        
85.0000        85.0000        2.5508         79.9749        88.3707        
85.0000        85.0000        2.5983         79.9742        88.0350        
85.0000        85.0000        2.6459         79.9735        87.7180        
85.0000        85.0000        2.6935         79.9727        87.4170        
85.0000        85.0000        2.7410         79.9718        87.1293        
85.0000        85.0000        2.7886         79.9710        86.8529        
85.0000        85.0000        2.8361         79.9701        86.5860        
85.0000        85.0000        2.8837         79.9691        86.3269        
85.0000        85.0000        2.9313         79.9681        86.0742        
85.0000        85.0000        2.9788         79.9670        85.8264        
85.0000        85.0000        3.0264         79.9658        85.5824        
85.0000        85.0000        3.0740         79.9647        85.3410        
85.0000        85.0000        3.1215         79.9635        85.1010        
85.0000        95.0000        3.1654         79.9846        94.8805        
85.0000        95.0000        3.2130         79.9844        94.6412        
85.0000        95.0000        3.2606         79.9843        94.4002        
85.0000        95.0000        3.3082         79.9841        94.1565        
85.0000        95.0000        3.3558         79.9838        93.9087        
85.0000        95.0000        3.4034         79.9837        93.6558        
85.0000        95.0000        3.4510         79.9834        93.3963        
85.0000        95.0000        3.4986         79.9830        93.1287        
85.0000        95.0000        3.5462         79.9828        92.8514        
85.0000        95.0000        3.5938         79.9824        92.5625        
85.0000        95.0000        3.6414         79.9820        92.2598        
85.0000        95.0000        3.6890         79.9815        91.9409        
85.0000        95.0000        3.7366         79.9810        91.6029        
85.0000        95.0000        3.7842         79.9803        91.2421        
85.0000        95.0000        3.8318         79.9796        90.8546        
85.0000        95.0000        3.8794         79.9789        90.4353        
85.0000        95.0000        3.9270         79.9780        89.9779        
85.0000        95.0000        3.9745         80.4363        89.9802        
85.0000        95.0000        4.0221         80.8552        89.9813        
85.0000        95.0000        4.0696         81.2423        89.9823        
85.0000        95.0000        4.1171         81.6026        89.9832        
85.0000        95.0000        4.1647         81.9402        89.9839        
85.0000        95.0000        4.2122         82.2587        89.9846        
85.0000        95.0000        4.2597         82.5609        89.9849        
85.0000        95.0000        4.3072         82.8495        89.9856        
85.0000        95.0000        4.3548         83.1264        89.9862        
85.0000        95.0000        4.4023         83.3936        89.9867        
85.0000        95.0000        4.4498         83.6527        89.9870        
85.0000        95.0000        4.4974         83.9052        89.9874        
85.0000        95.0000        4.5449         84.1525        89.9878        
85.0000        95.0000        4.5924         84.3958        89.9882        
85.0000        95.0000        4.6399         84.6363        89.9886        
85.0000        95.0000        4.6875         84.8751        89.9889        
85.0000        95.0000        4.7350         85.1133        89.9892        
85.0000        95.0000        4.7825         85.3520        89.9896        
85.0000        95.0000        4.8300         85.5922        89.9900        
85.0000        95.0000        4.8776         85.8352        89.9902        
85.0000        95.0000        4.9251         86.0820        89.9905        
85.0000        95.0000        4.9726         86.3339        89.9908        
85.0000        95.0000        5.0202         86.5922        89.9912        
85.0000        95.0000        5.0677         86.8584        89.9914        
85.0000        95.0000        5.1152         87.1341        89.9919        
85.0000        95.0000        5.1627         87.4213        89.9922        
85.0000        95.0000        5.2103         87.7218        89.9926        
85.0000        95.0000        5.2578         88.0383        89.9930        
85.0000        95.0000        5.3053         88.3736        89.9934        
85.0000        95.0000        5.3529         88.7309        89.9939        
85.0000        95.0000        5.4004         89.1143        89.9946        
85.0000        95.0000        5.4479         89.5287        89.9955        
85.0000        95.0000        5.4954         89.9761        90.0001        
85.0000        95.0000        -0.7400        89.9773        90.4552        
85.0000        95.0000        -0.6923        89.9778        90.8726        
85.0000        95.0000        -0.6445        89.9783        91.2583        
85.0000        95.0000        -0.5968        89.9788        91.6172        
85.0000        95.0000        -0.5491        89.9793        91.9537        
85.0000        95.0000        -0.5013        89.9797        92.2711        
85.0000        95.0000        -0.4536        89.9800        92.5724        
85.0000        95.0000        -0.4058        89.9804        92.8600        
85.0000        95.0000        -0.3581        89.9806        93.1361        
85.0000        95.0000        -0.3104        89.9808        93.4025        
85.0000        95.0000        -0.2626        89.9811        93.6609        
85.0000        95.0000        -0.2149        89.9813        93.9128        
85.0000        95.0000        -0.1671        89.9815        94.1595        
85.0000        95.0000        -0.1194        89.9817        94.4023        
85.0000        95.0000        -0.0717        89.9818        94.6423        
85.0000        95.0000        -0.0239        89.9821        94.8807        
85.0000        95.0000        0.0238         89.9821        95.1186        
85.0000        95.0000        0.0715         89.9823        95.3570        
85.0000        95.0000        0.1193         89.9825        95.5971        
85.0000        95.0000        0.1670         89.9825        95.8400        
85.0000        95.0000        0.2148         89.9826        96.0868        
85.0000        95.0000        0.2625         89.9827        96.3388        
85.0000        95.0000        0.3102         89.9828        96.5974        
85.0000        95.0000        0.3580         89.9829        96.8640        
85.0000        95.0000        0.4057         89.9830        97.1404        
85.0000        95.0000        0.4534         89.9830        97.4283        
85.0000        95.0000        0.5012         89.9830        97.7299        
85.0000        95.0000        0.5489         89.9831        98.0477        
85.0000        95.0000        0.5967         89.9832        98.3848        
85.0000        95.0000        0.6444         89.9832        98.7444        
85.0000        95.0000        0.6921         89.9832        99.1307        
85.0000        95.0000        0.7399         89.9832        99.5490        
85.0000        95.0000        0.7876         89.9833        100.0054       
85.0000        95.0000        0.8351         89.5256        99.9998        
85.0000        95.0000        0.8827         89.1101        99.9990        
85.0000        95.0000        0.9302         88.7263        99.9987        
85.0000        95.0000        0.9777         88.3689        99.9984        
85.0000        95.0000        1.0253         88.0337        99.9981        
85.0000        95.0000        1.0728         87.7173        99.9978        
85.0000        95.0000        1.1203         87.4170        99.9978        
85.0000        95.0000        1.1679         87.1302        99.9977        
85.0000        95.0000        1.2154         86.8548        99.9975        
85.0000        95.0000        1.2629         86.5890        99.9974        
85.0000        95.0000        1.3105         86.3311        99.9973        
85.0000        95.0000        1.3580         86.0797        99.9971        
85.0000        95.0000        1.4055         85.8334        99.9972        
85.0000        95.0000        1.4531         85.5910        99.9971        
85.0000        95.0000        1.5006         85.3513        99.9970        
85.0000        95.0000        1.5481         85.1133        99.9969        
85.0000        95.0000        1.5957         84.8757        99.9968        
85.0000        95.0000        1.6432         84.6376        99.9966        
85.0000        95.0000        1.6907         84.3978        99.9967        
85.0000        95.0000        1.7383         84.1553        99.9965        
85.0000        95.0000        1.7858         83.9089        99.9964        
85.0000        95.0000        1.8333         83.6573        99.9964        
85.0000        95.0000        1.8809         83.3992        99.9962        
85.0000        95.0000        1.9284         83.1331        99.9962        
85.0000        95.0000        1.9759         82.8573        99.9962        
85.0000        95.0000        2.0235         82.5702        99.9960        
85.0000        95.0000        2.0710         82.2694        99.9960        
85.0000        95.0000        2.1185         81.9525        99.9959        
85.0000        95.0000        2.1661         81.6167        99.9960        
85.0000        95.0000        2.2136         81.2585        99.9959        
85.0000        95.0000        2.2611         80.8738        99.9960        
85.0000        95.0000        2.3087         80.4573        99.9964        
85.0000        95.0000        2.3562         80.0011        99.9989        
85.0000        95.0000        2.4038         79.9853        99.5586        
85.0000        95.0000        2.4514         79.9854        99.1404        
85.0000        95.0000        2.4990         79.9854        98.7539        
85.0000        95.0000        2.5466         79.9854        98.3939        
85.0000        95.0000        2.5942         79.9854        98.0565        
85.0000        95.0000        2.6418         79.9854        97.7382        
85.0000        95.0000        2.6894         79.9854        97.4359        
85.0000        95.0000        2.7370         79.9854        97.1473        
85.0000        95.0000        2.7846         79.9853        96.8704        
85.0000        95.0000        2.8322         79.9852        96.6030        
85.0000        95.0000        2.8798         79.9852        96.3437        
85.0000        95.0000        2.9274         79.9851        96.0909        
85.0000        95.0000        2.9750         79.9851        95.8432        
85.0000        95.0000        3.0226         79.9849        95.5996        
85.0000        95.0000        3.0702         79.9849        95.3586        
85.0000        95.0000        3.1178         79.9848        95.1193        
85.0000        105.0000       3.1647         79.9875        104.8842       
85.0000        105.0000       3.2122         79.9875        104.6453       
85.0000        105.0000       3.2598         79.9875        104.4047       
85.0000        105.0000       3.3074         79.9874        104.1614       
85.0000        105.0000       3.3549         79.9873        103.9141       
85.0000        105.0000       3.4025         79.9873        103.6617       
85.0000        105.0000       3.4500         79.9871        103.4028       
85.0000        105.0000       3.4976         79.9871        103.1360       
85.0000        105.0000       3.5452         79.9868        102.8594       
85.0000        105.0000       3.5927         79.9868        102.5714       
85.0000        105.0000       3.6403         79.9866        102.2698       
85.0000        105.0000       3.6878         79.9865        101.9521       
85.0000        105.0000       3.7354         79.9863        101.6154       
85.0000        105.0000       3.7829         79.9861        101.2564       
85.0000        105.0000       3.8305         79.9859        100.8708       
85.0000        105.0000       3.8781         79.9856        100.4537       
85.0000        105.0000       3.9256         79.9855        100.0031       
85.0000        105.0000       3.9732         80.4390        99.9965        
85.0000        105.0000       4.0208         80.8571        99.9962        
85.0000        105.0000       4.0684         81.2435        99.9961        
85.0000        105.0000       4.1160         81.6033        99.9960        
85.0000        105.0000       4.1636         81.9406        99.9960        
85.0000        105.0000       4.2112         82.2589        99.9960        
85.0000        105.0000       4.2588         82.5610        99.9962        
85.0000        105.0000       4.3064         82.8493        99.9963        
85.0000        105.0000       4.3540         83.1261        99.9964        
85.0000        105.0000       4.4017         83.3931        99.9964        
85.0000        105.0000       4.4493         83.6522        99.9965        
85.0000        105.0000       4.4969         83.9046        99.9966        
85.0000        105.0000       4.5445         84.1518        99.9966        
85.0000        105.0000       4.5921         84.3951        99.9968        
85.0000        105.0000       4.6397         84.6355        99.9968        
85.0000        105.0000       4.6873         84.8743        99.9968        
85.0000        105.0000       4.7349         85.1125        99.9970        
85.0000        105.0000       4.7825         85.3512        99.9971        
85.0000        105.0000       4.8301         85.5915        99.9972        
85.0000        105.0000       4.8777         85.8345        99.9973        
85.0000        105.0000       4.9253         86.0814        99.9973        
85.0000        105.0000       4.9729         86.3335        99.9974        
85.0000        105.0000       5.0205         86.5919        99.9976        
85.0000        105.0000       5.0681         86.8584        99.9976        
85.0000        105.0000       5.1157         87.1344        99.9978        
85.0000        105.0000       5.1633         87.4219        99.9979        
85.0000        105.0000       5.2109         87.7229        99.9981        
85.0000        105.0000       5.2585         88.0399        99.9982        
85.0000        105.0000       5.3061         88.3758        99.9984        
85.0000        105.0000       5.3537         88.7339        99.9988        
85.0000        105.0000       5.4013         89.1183        99.9992        
85.0000        105.0000       5.4489         89.5338        99.9999        
85.0000        105.0000       5.4965         89.9826        100.0048       
85.0000        105.0000       -0.7390        89.9836        100.4591       
85.0000        105.0000       -0.6913        89.9838        100.8762       
85.0000        105.0000       -0.6435        89.9841        101.2616       
85.0000        105.0000       -0.5958        89.9843        101.6204       
85.0000        105.0000       -0.5481        89.9846        101.9568       
85.0000        105.0000       -0.5004        89.9848        102.2741       
85.0000        105.0000       -0.4527        89.9849        102.5753       
85.0000        105.0000       -0.4050        89.9851        102.8629       
85.0000        105.0000       -0.3573        89.9853        103.1389       
85.0000        105.0000       -0.3096        89.9854        103.4053       
85.0000        105.0000       -0.2619        89.9855        103.6637       
85.0000        105.0000       -0.2142        89.9857        103.9156       
85.0000        105.0000       -0.1665        89.9857        104.1623       
85.0000        105.0000       -0.1188        89.9858        104.4051       
85.0000        105.0000       -0.0710        89.9859        104.6452       
85.0000        105.0000       -0.0233        89.9858        104.8836       
85.0000        105.0000       0.0244         89.9860        105.1215       
85.0000        105.0000       0.0721         89.9860        105.3600       
85.0000        105.0000       0.1198         89.9860        105.6001       
85.0000        105.0000       0.1675         89.9860        105.8430       
85.0000        105.0000       0.2152         89.9860        106.0899       
85.0000        105.0000       0.2629         89.9861        106.3420       
85.0000        105.0000       0.3106         89.9862        106.6006       
85.0000        105.0000       0.3583         89.9861        106.8672       
85.0000        105.0000       0.4060         89.9861        107.1436       
85.0000        105.0000       0.4537         89.9860        107.4316       
85.0000        105.0000       0.5014         89.9860        107.7332       
85.0000        105.0000       0.5492         89.9860        108.0511       
85.0000        105.0000       0.5969         89.9859        108.3881       
85.0000        105.0000       0.6446         89.9857        108.7476       
85.0000        105.0000       0.6923         89.9858        109.1341       
85.0000        105.0000       0.7400         89.9857        109.5522       
85.0000        105.0000       0.7877         89.9857        110.0086       
85.0000        105.0000       0.8352         89.5275        110.0027       
85.0000        105.0000       0.8828         89.1119        110.0020       
85.0000        105.0000       0.9303         88.7279        110.0016       
85.0000        105.0000       0.9778         88.3704        110.0014       
85.0000        105.0000       1.0253         88.0351        110.0013       
85.0000        105.0000       1.0729         87.7186        110.0011       
85.0000        105.0000       1.1204         87.4182        110.0011       
85.0000        105.0000       1.1679         87.1313        110.0010       
85.0000        105.0000       1.2155         86.8558        110.0010       
85.0000        105.0000       1.2630         86.5898        110.0009       
85.0000        105.0000       1.3105         86.3318        110.0009       
85.0000        105.0000       1.3581         86.0802        110.0008       
85.0000        105.0000       1.4056         85.8338        110.0007       
85.0000        105.0000       1.4531         85.5912        110.0007       
85.0000        105.0000       1.5006         85.3514        110.0006       
85.0000        105.0000       1.5482         85.1131        110.0006       
85.0000        105.0000       1.5957         84.8754        110.0006       
85.0000        105.0000       1.6432         84.6371        110.0006       
85.0000        105.0000       1.6908         84.3972        110.0006       
85.0000        105.0000       1.7383         84.1545        110.0006       
85.0000        105.0000       1.7858         83.9078        110.0005       
85.0000        105.0000       1.8334         83.6560        110.0006       
85.0000        105.0000       1.8809         83.3977        110.0006       
85.0000        105.0000       1.9284         83.1313        110.0005       
85.0000        105.0000       1.9760         82.8554        110.0005       
85.0000        105.0000       2.0235         82.5679        110.0005       
85.0000        105.0000       2.0710         82.2667        110.0006       
85.0000        105.0000       2.1185         81.9496        110.0006       
85.0000        105.0000       2.1661         81.6134        110.0007       
85.0000        105.0000       2.2136         81.2548        110.0009       
85.0000        105.0000       2.2611         80.8695        110.0012       
85.0000        105.0000       2.3087         80.4525        110.0017       
85.0000        105.0000       2.3562         79.9947        110.0053       
85.0000        105.0000       2.4038         79.9869        109.5576       
85.0000        105.0000       2.4513         79.9869        109.1398       
85.0000        105.0000       2.4989         79.9871        108.7536       
85.0000        105.0000       2.5464         79.9871        108.3940       
85.0000        105.0000       2.5940         79.9873        108.0568       
85.0000        105.0000       2.6415         79.9873        107.7388       
85.0000        105.0000       2.6891         79.9873        107.4368       
85.0000        105.0000       2.7367         79.9874        107.1485       
85.0000        105.0000       2.7842         79.9874        106.8717       
85.0000        105.0000       2.8318         79.9875        106.6046       
85.0000        105.0000       2.8793         79.9876        106.3455       
85.0000        105.0000       2.9269         79.9876        106.0930       
85.0000        105.0000       2.9745         79.9877        105.8456       
85.0000        105.0000       3.0220         79.9875        105.6023       
85.0000        105.0000       3.0696         79.9875        105.3616       
85.0000        105.0000       3.1171         79.9875        105.1226       
85.0000        115.0000       3.1646         79.9882        114.8848       
85.0000        115.0000       3.2121         79.9882        114.6460       
85.0000        115.0000       3.2596         79.9881        114.4056       
85.0000        115.0000       3.3072         79.9882        114.1624       
85.0000        115.0000       3.3547         79.9882        113.9154       
85.0000        115.0000       3.4023         79.9881        113.6632       
85.0000        115.0000       3.4498         79.9881        113.4045       
85.0000        115.0000       3.4973         79.9879        113.1378       
85.0000        115.0000       3.5449         79.9879        112.8616       
85.0000        115.0000       3.5924         79.9878        112.5739       
85.0000        115.0000       3.6399         79.9877        112.2726       
85.0000        115.0000       3.6875         79.9876        111.9553       
85.0000        115.0000       3.7350         79.9874        111.6190       
85.0000        115.0000       3.7825         79.9872        111.2605       
85.0000        115.0000       3.8301         79.9870        110.8754       
85.0000        115.0000       3.8776         79.9869        110.4591       
85.0000        115.0000       3.9251         79.9870        110.0076       
85.0000        115.0000       3.9728         80.4399        110.0019       
85.0000        115.0000       4.0204         80.8580        110.0012       
85.0000        115.0000       4.0681         81.2446        110.0010       
85.0000        115.0000       4.1158         81.6046        110.0008       
85.0000        115.0000       4.1634         81.9420        110.0008       
85.0000        115.0000       4.2111         82.2604        110.0008       
85.0000        115.0000       4.2587         82.5624        110.0006       
85.0000        115.0000       4.3064         82.8508        110.0006       
85.0000        115.0000       4.3540         83.1277        110.0007       
85.0000        115.0000       4.4017         83.3948        110.0007       
85.0000        115.0000       4.4494         83.6538        110.0008       
85.0000        115.0000       4.4970         83.9063        110.0007       
85.0000        115.0000       4.5447         84.1535        110.0007       
85.0000        115.0000       4.5923         84.3968        110.0007       
85.0000        115.0000       4.6400         84.6374        110.0008       
85.0000        115.0000       4.6876         84.8762        110.0008       
85.0000        115.0000       4.7353         85.1145        110.0009       
85.0000        115.0000       4.7829         85.3533        110.0009       
85.0000        115.0000       4.8306         85.5937        110.0008       
85.0000        115.0000       4.8783         85.8369        110.0009       
85.0000        115.0000       4.9259         86.0839        110.0010       
85.0000        115.0000       4.9736         86.3362        110.0009       
85.0000        115.0000       5.0212         86.5949        110.0011       
85.0000        115.0000       5.0689         86.8616        110.0011       
85.0000        115.0000       5.1165         87.1380        110.0011       
85.0000        115.0000       5.1642         87.4258        110.0012       
85.0000        115.0000       5.2119         87.7273        110.0013       
85.0000        115.0000       5.2595         88.0449        110.0014       
85.0000        115.0000       5.3072         88.3814        110.0016       
85.0000        115.0000       5.3548         88.7403        110.0018       
85.0000        115.0000       5.4025         89.1256        110.0021       
85.0000        115.0000       5.4501         89.5422        110.0028       
85.0000        115.0000       5.4978         89.9633        110.0056       
85.0000        115.0000       -0.7377        89.9859        110.4682       
85.0000        115.0000       -0.6901        89.9860        110.8844       
85.0000        115.0000       -0.6424        89.9861        111.2691       
85.0000        115.0000       -0.5947        89.9863        111.6272       
85.0000        115.0000       -0.5470        89.9865        111.9631       
85.0000        115.0000       -0.4994        89.9866        112.2799       
85.0000        115.0000       -0.4517        89.9867        112.5807       
85.0000        115.0000       -0.4040        89.9869        112.8679       
85.0000        115.0000       -0.3563        89.9870        113.1436       
85.0000        115.0000       -0.3087        89.9871        113.4098       
85.0000        115.0000       -0.2610        89.9871        113.6680       
85.0000        115.0000       -0.2133        89.9872        113.9196       
85.0000        115.0000       -0.1657        89.9872        114.1662       
85.0000        115.0000       -0.1180        89.9874        114.4088       
85.0000        115.0000       -0.0703        89.9873        114.6487       
85.0000        115.0000       -0.0226        89.9873        114.8870       
85.0000        115.0000       0.0250         89.9875        115.1248       
85.0000        115.0000       0.0727         89.9874        115.3632       
85.0000        115.0000       0.1204         89.9875        115.6033       
85.0000        115.0000       0.1680         89.9873        115.8461       
85.0000        115.0000       0.2157         89.9874        116.0929       
85.0000        115.0000       0.2634         89.9874        116.3449       
85.0000        115.0000       0.3111         89.9874        116.6034       
85.0000        115.0000       0.3587         89.9873        116.8700       
85.0000        115.0000       0.4064         89.9872        117.1463       
85.0000        115.0000       0.4541         89.9873        117.4342       
85.0000        115.0000       0.5017         89.9871        117.7358       
85.0000        115.0000       0.5494         89.9870        118.0536       
85.0000        115.0000       0.5971         89.9869        118.3905       
85.0000        115.0000       0.6448         89.9869        118.7500       
85.0000        115.0000       0.6924         89.9868        119.1362       
85.0000        115.0000       0.7401         89.9866        119.5542       
85.0000        115.0000       0.7878         89.9867        120.0105       
85.0000        115.0000       0.8353         89.5282        120.0044       
85.0000        115.0000       0.8829         89.1126        120.0039       
85.0000        115.0000       0.9304         88.7285        120.0035       
85.0000        115.0000       0.9779         88.3708        120.0033       
85.0000        115.0000       1.0255         88.0354        120.0031       
85.0000        115.0000       1.0730         87.7189        120.0031       
85.0000        115.0000       1.1205         87.4183        120.0030       
85.0000        115.0000       1.1681         87.1313        120.0029       
85.0000        115.0000       1.2156         86.8556        120.0028       
85.0000        115.0000       1.2631         86.5896        120.0029       
85.0000        115.0000       1.3107         86.3315        120.0028       
85.0000        115.0000       1.3582         86.0798        120.0027       
85.0000        115.0000       1.4058         85.8332        120.0028       
85.0000        115.0000       1.4533         85.5906        120.0028       
85.0000        115.0000       1.5008         85.3506        120.0027       
85.0000        115.0000       1.5484         85.1122        120.0027       
85.0000        115.0000       1.5959         84.8744        120.0027       
85.0000        115.0000       1.6434         84.6360        120.0026       
85.0000        115.0000       1.6910         84.3959        120.0027       
85.0000        115.0000       1.7385         84.1530        120.0027       
85.0000        115.0000       1.7860         83.9062        120.0027       
85.0000        115.0000       1.8336         83.6542        120.0027       
85.0000        115.0000       1.8811         83.3957        120.0027       
85.0000        115.0000       1.9287         83.1292        120.0027       
85.0000        115.0000       1.9762         82.8530        120.0028       
85.0000        115.0000       2.0237         82.5652        120.0028       
85.0000        115.0000       2.0713         82.2639        120.0029       
85.0000        115.0000       2.1188         81.9464        120.0029       
85.0000        115.0000       2.1663         81.6099        120.0030       
85.0000        115.0000       2.2139         81.2509        120.0032       
85.0000        115.0000       2.2614         80.8653        120.0034       
85.0000        115.0000       2.3090         80.4477        120.0041       
85.0000        115.0000       2.3565         79.9873        120.0099       
85.0000        115.0000       2.4040         79.9873        119.5547       
85.0000        115.0000       2.4516         79.9873        119.1374       
85.0000        115.0000       2.4991         79.9875        118.7516       
85.0000        115.0000       2.5466         79.9876        118.3923       
85.0000        115.0000       2.5942         79.9878        118.0553       
85.0000        115.0000       2.6417         79.9878        117.7375       
85.0000        115.0000       2.6892         79.9880        117.4357       
85.0000        115.0000       2.7368         79.9880        117.1476       
85.0000        115.0000       2.7843         79.9881        116.8710       
85.0000        115.0000       2.8318         79.9881        116.6041       
85.0000        115.0000       2.8794         79.9882        116.3452       
85.0000        115.0000       2.9269         79.9882        116.0928       
85.0000        115.0000       2.9744         79.9883        115.8456       
85.0000        115.0000       3.0220         79.9883        115.6024       
85.0000        115.0000       3.0695         79.9882        115.3619       
85.0000        115.0000       3.1170         79.9882        115.1231       
95.0000        35.0000        3.1638         89.9875        34.8884        
95.0000        35.0000        3.2114         89.9875        34.6497        
95.0000        35.0000        3.2589         89.9875        34.4093        
95.0000        35.0000        3.3064         89.9875        34.1662        
95.0000        35.0000        3.3539         89.9875        33.9193        
95.0000        35.0000        3.4015         89.9875        33.6672        
95.0000        35.0000        3.4490         89.9874        33.4087        
95.0000        35.0000        3.4965         89.9874        33.1422        
95.0000        35.0000        3.5441         89.9874        32.8662        
95.0000        35.0000        3.5916         89.9873        32.5787        
95.0000        35.0000        3.6391         89.9873        32.2777        
95.0000        35.0000        3.6866         89.9872        31.9608        
95.0000        35.0000        3.7342         89.9871        31.6249        
95.0000        35.0000        3.7817         89.9870        31.2669        
95.0000        35.0000        3.8292         89.9869        30.8826        
95.0000        35.0000        3.8767         89.9868        30.4670        
95.0000        35.0000        3.9243         89.9872        30.0150        
95.0000        35.0000        3.9719         90.4390        30.0094        
95.0000        35.0000        4.0196         90.8573        30.0087        
95.0000        35.0000        4.0673         91.2440        30.0083        
95.0000        35.0000        4.1150         91.6039        30.0081        
95.0000        35.0000        4.1627         91.9414        30.0080        
95.0000        35.0000        4.2104         92.2597        30.0079        
95.0000        35.0000        4.2581         92.5617        30.0077        
95.0000        35.0000        4.3057         92.8501        30.0078        
95.0000        35.0000        4.3534         93.1268        30.0077        
95.0000        35.0000        4.4011         93.3938        30.0076        
95.0000        35.0000        4.4488         93.6527        30.0076        
95.0000        35.0000        4.4965         93.9050        30.0076        
95.0000        35.0000        4.5442         94.1522        30.0075        
95.0000        35.0000        4.5919         94.3953        30.0075        
95.0000        35.0000        4.6395         94.6357        30.0075        
95.0000        35.0000        4.6872         94.8744        30.0074        
95.0000        35.0000        4.7349         95.1125        30.0074        
95.0000        35.0000        4.7826         95.3511        30.0073        
95.0000        35.0000        4.8303         95.5913        30.0074        
95.0000        35.0000        4.8780         95.8343        30.0074        
95.0000        35.0000        4.9257         96.0812        30.0074        
95.0000        35.0000        4.9733         96.3332        30.0074        
95.0000        35.0000        5.0210         96.5918        30.0074        
95.0000        35.0000        5.0687         96.8583        30.0073        
95.0000        35.0000        5.1164         97.1345        30.0074        
95.0000        35.0000        5.1641         97.4221        30.0075        
95.0000        35.0000        5.2118         97.7234        30.0075        
95.0000        35.0000        5.2595         98.0407        30.0076        
95.0000        35.0000        5.3071         98.3771        30.0077        
95.0000        35.0000        5.3548         98.7358        30.0079        
95.0000        35.0000        5.4025         99.1210        30.0082        
95.0000        35.0000        5.4502         99.5375        30.0087        
95.0000        35.0000        5.4979         99.9859        30.0141        
95.0000        35.0000        -0.7376        99.9864        30.4688        
95.0000        35.0000        -0.6899        99.9865        30.8851        
95.0000        35.0000        -0.6422        99.9867        31.2699        
95.0000        35.0000        -0.5945        99.9868        31.6281        
95.0000        35.0000        -0.5469        99.9869        31.9640        
95.0000        35.0000        -0.4992        99.9870        32.2810        
95.0000        35.0000        -0.4515        99.9870        32.5819        
95.0000        35.0000        -0.4038        99.9871        32.8691        
95.0000        35.0000        -0.3561        99.9871        33.1450        
95.0000        35.0000        -0.3084        99.9872        33.4111        
95.0000        35.0000        -0.2607        99.9873        33.6694        
95.0000        35.0000        -0.2130        99.9872        33.9211        
95.0000        35.0000        -0.1654        99.9872        34.1678        
95.0000        35.0000        -0.1177        99.9872        34.4104        
95.0000        35.0000        -0.0700        99.9872        34.6504        
95.0000        35.0000        -0.0223        99.9872        34.8888        
95.0000        35.0000        0.0254         99.9871        35.1267        
95.0000        35.0000        0.0731         99.9871        35.3651        
95.0000        35.0000        0.1208         99.9872        35.6053        
95.0000        35.0000        0.1685         99.9871        35.8482        
95.0000        35.0000        0.2162         99.9869        36.0950        
95.0000        35.0000        0.2638         99.9870        36.3472        
95.0000        35.0000        0.3115         99.9868        36.6058        
95.0000        35.0000        0.3592         99.9868        36.8726        
95.0000        35.0000        0.4069         99.9866        37.1490        
95.0000        35.0000        0.4546         99.9865        37.4371        
95.0000        35.0000        0.5023         99.9865        37.7389        
95.0000        35.0000        0.5500         99.9862        38.0569        
95.0000        35.0000        0.5977         99.9862        38.3941        
95.0000        35.0000        0.6453         99.9860        38.7539        
95.0000        35.0000        0.6930         99.9858        39.1405        
95.0000        35.0000        0.7407         99.9857        39.5590        
95.0000        35.0000        0.7884         99.9856        40.0157        
95.0000        35.0000        0.8359         99.5274        40.0096        
95.0000        35.0000        0.8834         99.1121        40.0090        
95.0000        35.0000        0.9309         98.7283        40.0087        
95.0000        35.0000        0.9784         98.3709        40.0086        
95.0000        35.0000        1.0259         98.0356        40.0085        
95.0000        35.0000        1.0734         97.7192        40.0085        
95.0000        35.0000        1.1209         97.4186        40.0084        
95.0000        35.0000        1.1684         97.1316        40.0084        
95.0000        35.0000        1.2159         96.8560        40.0084        
95.0000        35.0000        1.2634         96.5899        40.0084        
95.0000        35.0000        1.3109         96.3318        40.0085        
95.0000        35.0000        1.3584         96.0800        40.0085        
95.0000        35.0000        1.4059         95.8334        40.0085        
95.0000        35.0000        1.4534         95.5906        40.0085        
95.0000        35.0000        1.5009         95.3506        40.0085        
95.0000        35.0000        1.5484         95.1121        40.0085        
95.0000        35.0000        1.5959         94.8742        40.0085        
95.0000        35.0000        1.6434         94.6357        40.0086        
95.0000        35.0000        1.6909         94.3955        40.0087        
95.0000        35.0000        1.7384         94.1525        40.0086        
95.0000        35.0000        1.7859         93.9056        40.0088        
95.0000        35.0000        1.8334         93.6535        40.0088        
95.0000        35.0000        1.8809         93.3949        40.0088        
95.0000        35.0000        1.9284         93.1283        40.0089        
95.0000        35.0000        1.9759         92.8520        40.0090        
95.0000        35.0000        2.0234         92.5642        40.0091        
95.0000        35.0000        2.0709         92.2627        40.0092        
95.0000        35.0000        2.1184         91.9452        40.0093        
95.0000        35.0000        2.1659         91.6086        40.0095        
95.0000        35.0000        2.2134         91.2497        40.0097        
95.0000        35.0000        2.2609         90.8640        40.0101        
95.0000        35.0000        2.3084         90.4466        40.0108        
95.0000        35.0000        2.3559         89.9865        40.0165        
95.0000        35.0000        2.4034         89.9860        39.5614        
95.0000        35.0000        2.4510         89.9860        39.1435        
