u g r i z y
0.25 0.25 0.5201941543294459 1.9095243757775897 5.980977523773007 15.096997815707683
0.25 0.25 0.5209180743585649 1.9116165358222243 5.986930753431377 15.110929394023614
0.25 0.25 0.521641994387684 1.9137086958668594 5.992883983089747 15.12486097233955
0.25 0.25 0.5223659144168031 1.9158008559114943 5.998837212748117 15.138792550655483
0.25 0.25 0.5230898344459222 1.9178930159561294 6.004790442406487 15.152724128971416
0.25 0.25 0.5238137544750412 1.9199851760007642 6.010743672064857 15.16665570728735
0.25 0.25 0.5245376745041603 1.922077336045399 6.016696901723226 15.18058728560328
0.25 0.25 0.5252615945332794 1.924169496090034 6.022650131381597 15.194518863919216
0.25 0.25 0.5259855145623984 1.926261656134669 6.028603361039966 15.208450442235149
0.25 0.25 0.5267094345915175 1.928353816179304 6.034556590698337 15.222382020551082
0.25 0.25 0.5274333546206367 1.930445976223939 6.040509820356706 15.236313598867016
0.25 0.25 0.5281572746497556 1.9325381362685736 6.046463050015076 15.250246790093103
0.25 0.25 0.5288811946788747 1.9346302963132085 6.052416279673446 15.2642700179821
0.25 0.25 0.5296051147079939 1.9367224563578436 6.058369509331816 15.278293245871094
0.25 0.25 0.5303290347371129 1.9388146164024787 6.064322738990186 15.29231647376009
0.25 0.25 0.5310529547662319 1.9409067764471133 6.070275968648556 15.306339701649085
0.25 0.25 0.5317768747953511 1.9429989364917482 6.076229198306925 15.32036292953808
0.25 0.25 0.5325007948244701 1.9450910965363832 6.082182427965296 15.334386157427076
0.25 0.25 0.5332247148535891 1.947183256581018 6.088135657623665 15.348409385316073
0.25 0.25 0.5339486348827083 1.9492754166256532 6.094088887282036 15.362432613205067
0.25 0.25 0.5346725549118273 1.9513675766702878 6.100042116940405 15.376455841094062
0.25 0.25 0.5353964749409463 1.953459736714923 6.105995346598775 15.390479068983058
0.25 0.25 0.5361203949700655 1.9555518967595578 6.111948576257145 15.404502296872053
0.25 0.25 0.5368443149991846 1.9576440568041928 6.1179018059155155 15.41852552476105
0.25 0.25 0.5375682350283036 1.9597362168488277 6.123855035573885 15.432548752650046
0.25 0.25 0.5382921550574227 1.9618283768934623 6.1298082652322545 15.446571980539039
0.25 0.25 0.5390160750865418 1.9639205369380974 6.135761494890624 15.460595208428035
0.25 0.25 0.5397399951156608 1.9660126969827325 6.1417147245489945 15.474618436317032
0.25 0.25 0.5404639151447799 1.9681048570273674 6.147667954207365 15.488641664206027
0.25 0.25 0.541187835173899 1.9701970170720025 6.153621183865734 15.502664892095023
0.25 0.25 0.541911755203018 1.972289177116637 6.159574413524104 15.516688119984018
0.25 0.25 0.5426356752321373 1.9743813371612724 6.165527643182474 15.530711347873014
0.25 0.25 0.5433595952612562 1.976473497205907 6.171480872840844 15.544734575762009
0.25 0.25 0.5440835152903751 1.9785656572505417 6.177434102499213 15.558757803651003
0.25 0.25 0.5448074353194944 1.980657817295177 6.183387332157584 15.57278103154
0.25 0.25 0.5455313553486134 1.9827499773398116 6.189340561815953 15.586804259428995
0.25 0.25 0.5462552753777326 1.984842137384447 6.195293791474324 15.600827487317993
0.25 0.25 0.5469791954068516 1.9869342974290816 6.201247021132693 15.614850715206986
0.25 0.25 0.5477031154359706 1.9890264574737164 6.207200250791063 15.62887394309598
0.25 0.25 0.5484270354650898 1.9911186175183517 6.213153480449433 15.642897170984979
0.25 0.25 0.5491509554942088 1.9932107775629864 6.219106710107803 15.656920398873972
0.25 0.25 0.549874875523328 1.9953029376076215 6.225059939766174 15.67094362676297
0.25 0.25 0.550598795552447 1.9973950976522563 6.231013169424543 15.684966854651964
0.25 0.25 0.5513227155815659 1.999487257696891 6.236966399082912 15.698990082540957
0.25 0.25 0.5520466356106851 2.0015794177415263 6.242919628741284 15.713013310429956
0.25 0.25 0.5527705556398042 2.003671577786161 6.248872858399652 15.72703653831895
0.25 0.25 0.5534944756689233 2.0057637378307964 6.254941934097751 15.741059766207947
0.25 0.25 0.5542183956980423 2.007855897875431 6.261038065848088 15.755116388344726
0.25 0.25 0.5549423157271614 2.0099480579200657 6.267134197598424 15.769231746017455
0.25 0.25 0.5556662357562805 2.012040217964701 6.273230329348763 15.783347103690186
0.25 0.25 0.5563901557853995 2.0141323780093354 6.2793264610990995 15.797462461362914
0.25 0.25 0.5571140758145188 2.016224538053971 6.285422592849438 15.811577819035646
0.25 0.25 0.5578379958436377 2.0183166980986056 6.291518724599775 15.825693176708373
0.25 0.25 0.5585619158727566 2.0204088581432402 6.297614856350112 15.839808534381103
0.25 0.25 0.5592858359018759 2.0225010181878753 6.30371098810045 15.853923892053833
0.25 0.25 0.5600097559309949 2.02459317823251 6.309807119850786 15.868039249726563
0.25 0.25 0.560733675960114 2.0266853382771455 6.315903251601125 15.882154607399293
0.25 0.25 0.5614575959892331 2.02877749832178 6.321999383351462 15.896269965072023
0.25 0.25 0.5621815160183521 2.0308696583664148 6.328095515101799 15.91038532274475
0.25 0.25 0.5629054360474712 2.0329618184110503 6.334191646852137 15.92450068041748
0.25 0.25 0.5636293560765903 2.035053978455685 6.340287778602474 15.93861603809021
0.25 0.25 0.5643532761057093 2.0371461385003196 6.34638391035281 15.952731395762937
0.25 0.25 0.5650771961348284 2.0392382985449546 6.352480042103149 15.96684675343567
0.25 0.25 0.5658011161639473 2.0413304585895893 6.358576173853486 15.980962111108397
0.25 0.25 0.5665250361930666 2.043422618634225 6.364672305603825 15.99507746878113
0.25 0.25 0.5672489562221856 2.0455147786788594 6.370768437354161 16.009192826453855
0.25 0.25 0.5679728762513045 2.047606938723494 6.376864569104498 16.023308184126584
0.25 0.25 0.5686967962804238 2.049699098768129 6.382960700854836 16.037423541799317
0.25 0.25 0.5694207163095428 2.051791258812764 6.389056832605173 16.051538899472046
0.25 0.25 0.570144636338662 2.0538834188573993 6.395152964355511 16.065654257144775
0.25 0.25 0.570868556367781 2.055975578902034 6.401249096105849 16.079769614817504
0.25 0.25 0.5715924763969 2.0580677389466686 6.407345227856185 16.093884972490233
0.25 0.25 0.5723163964260192 2.060159898991304 6.413441359606524 16.108000330162962
0.25 0.25 0.5730403164551382 2.062252059035939 6.41953749135686 16.12211568783569
0.25 0.25 0.5737642364842573 2.064344219080574 6.425633623107199 16.136231045508424
0.25 0.25 0.5744881565133764 2.0664363791252085 6.431729754857535 16.150346403181153
0.25 0.25 0.5752120765424953 2.068528539169843 6.437825886607873 16.16446176085388
0.25 0.25 0.5759359965716145 2.0706206992144787 6.443922018358211 16.17857711852661
0.25 0.25 0.5766599166007336 2.0727128592591133 6.450018150108548 16.19269247619934
0.25 0.25 0.5773838366298527 2.0748050193037484 6.456114281858886 16.20680783387207
0.25 0.25 0.5781077566589717 2.076897179348383 6.462210413609222 16.2209231915448
0.25 0.25 0.5788316766880908 2.0789893393930177 6.468306545359559 16.235038549217528
0.25 0.25 0.5795555967172099 2.081081499437653 6.4744026771098975 16.24915390689026
0.25 0.25 0.5802795167463289 2.083173659482288 6.480498808860235 16.263356324850143
0.25 0.25 0.5810034367754482 2.085265819526923 6.486594940610573 16.277564294067883
0.25 0.25 0.5817273568045671 2.087357979571558 6.49269107236091 16.29177226328562
0.25 0.25 0.582451276833686 2.0894501396161926 6.498787204111246 16.305980232503355
0.25 0.25 0.5831751968628053 2.0915422996608277 6.504883335861585 16.320188201721095
0.25 0.25 0.5838991168919243 2.0936344597054624 6.5109794676119215 16.33439617093883
0.25 0.25 0.5846230369210434 2.095726619750098 6.51707559936226 16.34860414015657
0.25 0.25 0.5853469569501625 2.0978187797947325 6.523171731112597 16.362812109374307
0.25 0.25 0.5860708769792815 2.099910939839367 6.529267862862934 16.377020078592043
0.25 0.25 0.5867947970084006 2.1020030998840022 6.535363994613272 16.391228047809783
0.25 0.25 0.5875187170375197 2.104095259928637 6.541460126363609 16.40543601702752
0.25 0.25 0.5882426370666389 2.1061874199732724 6.547556258113947 16.41964398624526
0.25 0.25 0.5889665570957578 2.108279580017907 6.5536523898642844 16.433851955462995
0.25 0.25 0.5896904771248768 2.1103717400625417 6.559748521614621 16.44805992468073
0.25 0.25 0.590414397153996 2.112463900107177 6.56584465336496 16.46226789389847
0.25 0.25 0.591138317183115 2.114556060151812 6.571940785115296 16.476475863116207
0.25 0.25 0.5918622372122342 2.116648220196447 6.578036916865635 16.490683832333946
0.25 0.25 0.5925861572413532 2.1187403802410816 6.584133048615971 16.504891801551683
0.25 0.25 0.5933100772704722 2.120832540285716 6.5902291803663084 16.51909977076942
0.25 0.25 0.5940339972995914 2.1229247003303517 6.5963253121166465 16.53330773998716
0.25 0.25 0.5947579173287104 2.1250168603749864 6.602421443866984 16.547515709204895
0.25 0.25 0.5954818373578297 2.1271090204196215 6.608517575617322 16.561723678422634
0.25 0.25 0.5962057573869486 2.129201180464256 6.614613707367658 16.57593164764037
0.25 0.25 0.5969296774160675 2.1312933405088907 6.620709839117995 16.590139616858107
0.25 0.25 0.5976535974451868 2.1333855005535263 6.626805970868333 16.604347586075846
0.25 0.25 0.5983775174743058 2.135477660598161 6.6329021026186705 16.618555555293582
0.25 0.25 0.5991014375034249 2.137569820642796 6.638998234369009 16.632763524511326
0.25 0.25 0.599825357532544 2.139661980687431 6.645094366119346 16.64697149372906
0.25 0.25 0.600549277561663 2.1417541407320657 6.651190497869682 16.661179462946794
0.25 0.25 0.6012731975907821 2.143846300776701 6.657286629620021 16.675387432164538
0.25 0.25 0.6019971176199012 2.1459384608213354 6.663382761370357 16.68959540138227
0.25 0.25 0.6027210376490204 2.148030620865971 6.669478893120696 16.703803370600014
0.25 0.25 0.6034449576781393 2.1501227809106056 6.675575024871033 16.71801133981775
0.25 0.25 0.6041688777072582 2.1522149409552402 6.68167115662137 16.732219309035486
0.25 0.25 0.6048927977363775 2.1543071009998753 6.687767288371708 16.746427278253226
0.25 0.25 0.6056167177654965 2.15639926104451 6.693863420122045 16.760704932787096
0.25 0.25 0.6063406377946157 2.1584914210891455 6.699959551872383 16.77500599686034
0.25 0.25 0.6070645578237347 2.16058358113378 6.70605568362272 16.78930706093358
0.25 0.25 0.6077884778528537 2.1626757411784148 6.712151815373057 16.803608125006825
0.25 0.25 0.6085123978819729 2.16476790122305 6.718247947123396 16.81790918908007
0.25 0.25 0.6092363179110919 2.166860061267685 6.724344078873732 16.83221025315331
0.25 0.25 0.6099602379402109 2.1689522213123196 6.730440210624069 16.84651131722655
0.25 0.25 0.6106841579693301 2.1710443813569547 6.736536342374407 16.860812381299798
0.25 0.25 0.611408077998449 2.1731365414015893 6.742632474124744 16.87511344537304
0.25 0.25 0.6121319980275682 2.175228701446225 6.748728605875082 16.889414509446283
0.25 0.25 0.6128559180566873 2.1773208614908595 6.754940307489704 16.903715573519527
0.25 0.25 0.6135798380858062 2.179413021535494 6.761182463578306 16.918016637592768
0.25 0.25 0.6143037581149254 2.181505181580129 6.767424619666909 16.932317701666012
0.25 0.25 0.6150276781440445 2.183597341624764 6.77366677575551 16.946618765739256
0.25 0.25 0.6157515981731636 2.1856895016693993 6.779908931844114 16.9609198298125
0.25 0.25 0.6164755182022826 2.187781661714034 6.786151087932715 16.97522089388574
0.25 0.25 0.6171994382314017 2.1898738217586686 6.792393244021316 16.98952195795898
0.25 0.25 0.6179233582605208 2.1919659818033037 6.798635400109919 17.00382302203223
0.25 0.25 0.6186472782896397 2.194058141847939 6.80487755619852 17.01812408610547
0.25 0.25 0.619371198318759 2.196150301892574 6.811119712287123 17.032425150178714
0.25 0.25 0.620095118347878 2.1982424619372085 6.817361868375725 17.046726214251958
0.25 0.25 0.6208190383769969 2.200334621981843 6.823604024464326 17.0610272783252
0.25 0.25 0.6215429584061162 2.2024267820264787 6.829846180552929 17.075328342398443
0.25 0.25 0.6222668784352352 2.2045189420711133 6.836088336641531 17.089629406471683
0.25 0.25 0.6229907984643543 2.2066111021157484 6.842330492730134 17.10393047054493
0.25 0.25 0.6237147184934734 2.208703262160383 6.8485726488187355 17.11823153461817
0.25 0.25 0.6244386385225924 2.2107954222050177 6.8548148049073365 17.132532598691412
0.25 0.25 0.6251625585517115 2.212887582249653 6.861056960995939 17.14683366276466
0.25 0.25 0.6258864785808305 2.214979742294288 6.867299117084541 17.1611347268379
0.25 0.25 0.6266103986099497 2.217071902338923 6.873541273173144 17.175435790911145
0.25 0.25 0.6273343186390687 2.219164062383558 6.879783429261745 17.18973685498439
0.25 0.25 0.6280582386681877 2.2212562224281927 6.886025585350347 17.20403791905763
0.25 0.25 0.6287821586973069 2.2233483824728277 6.89226774143895 17.218338983130874
0.25 0.25 0.6295060787264259 2.2254405425174624 6.898509897527551 17.232640047204114
0.25 0.25 0.6302299987555451 2.2275327025620975 6.904752053616154 17.246941111277362
0.25 0.25 0.6309539187846641 2.2296248626067325 6.910994209704755 17.261315739076107
0.25 0.25 0.6316778388137831 2.231717022651367 6.917236365793356 17.27571038286316
0.25 0.25 0.6324017588429023 2.2338091826960023 6.92347852188196 17.290105026650213
0.25 0.25 0.6331256788720212 2.235901342740637 6.929720677970561 17.304499670437266
0.25 0.25 0.6338495989011405 2.2379935027852724 6.935962834059164 17.31889431422432
0.25 0.25 0.6345735189302595 2.240085662829907 6.942204990147766 17.33328895801137
0.25 0.25 0.6352974389593784 2.2421778228745417 6.948447146236367 17.347683601798423
0.25 0.25 0.6360213589884977 2.244269982919177 6.9546893023249705 17.362078245585476
0.25 0.25 0.6367452790176167 2.246362142963812 6.9609314584135715 17.37647288937253
0.25 0.25 0.6374691990467358 2.248454303008447 6.967173614502174 17.390867533159582
0.25 0.25 0.6381931190758549 2.250586012612082 6.973415770590776 17.405262176946636
0.25 0.25 0.6389170391049739 2.252829590042862 6.979657926679377 17.419656820733685
0.25 0.25 0.639640959134093 2.255073167473643 6.98590008276798 17.434051464520742
0.25 0.25 0.640364879163212 2.257316744904423 6.992142238856582 17.44844610830779
0.25 0.25 0.6410887991923313 2.259560322335204 6.998384394945185 17.46284075209485
0.25 0.25 0.6418127192214502 2.2618038997659844 7.004626551033786 17.4772353958819
0.25 0.25 0.6425366392505691 2.2640474771967645 7.010868707122388 17.491630039668948
0.25 0.25 0.6432605592796884 2.2662910546275454 7.01711086321099 17.506024683456005
0.25 0.25 0.6439844793088074 2.2685346320583255 7.023353019299591 17.520419327243054
0.25 0.25 0.6447083993379266 2.2707782094891065 7.029595175388195 17.53481397103011
0.25 0.25 0.6454323193670456 2.273021786919887 7.035837331476796 17.54920861481716
0.25 0.25 0.6461562393961646 2.275265364350667 7.042079487565397 17.563603258604214
0.25 0.25 0.6468801594252838 2.277508941781448 7.048321643654001 17.577997902391267
0.25 0.25 0.6476040794544028 2.279752519212228 7.054563799742602 17.59239254617832
0.25 0.25 0.648327999483522 2.281996096643009 7.060805955831205 17.606787189965374
0.25 0.25 0.649051919512641 2.2842396740737896 7.0670481119198065 17.621181833752427
0.25 0.25 0.6497758395417599 2.2864832515045697 7.0732902680084075 17.635576477539477
0.25 0.25 0.6504997595708791 2.2887268289353506 7.07953242409701 17.64997112132653
0.25 0.25 0.6512236795999982 2.2909704063661307 7.085774580185612 17.664365765113583
0.25 0.25 0.6519475996291173 2.2932139837969117 7.092016736274215 17.678760408900636
0.25 0.25 0.6526715196582363 2.295457561227692 7.098258892362817 17.69315505268769
0.25 0.25 0.6533954396873554 2.2977011386584723 7.104501048451418 17.70754969647474
0.25 0.25 0.6541193597164745 2.299944716089253 7.110743204540021 17.721944340261796
0.25 0.25 0.6548432797455935 2.3021882935200333 7.116985360628623 17.736338984048846
0.25 0.25 0.6555671997747126 2.304431870950814 7.123227516717224 17.75073842194709
0.25 0.25 0.6562911198038317 2.3066754483815948 7.129469672805826 17.765227131852615
0.25 0.25 0.6570150398329506 2.308919025812375 7.135711828894428 17.779715841758133
0.25 0.25 0.6577389598620699 2.311162603243156 7.141953984983031 17.794204551663658
0.25 0.25 0.6584628798911889 2.313406180673936 7.148196141071632 17.808693261569175
0.25 0.25 0.6591867999203078 2.3156497581047164 7.154438297160234 17.823181971474693
0.25 0.25 0.6599107199494271 2.3178933355354974 7.160680453248837 17.837670681380217
0.25 0.25 0.6606346399785461 2.3201369129662774 7.166922609337439 17.852159391285735
0.25 0.25 0.6613585600076652 2.3223804903970584 7.1731647654260415 17.86664810119126
0.25 0.25 0.6620824800367843 2.3246240678278385 7.1794069215146425 17.881136811096777
0.25 0.25 0.6628064000659033 2.326867645258619 7.1856490776032445 17.895625521002295
